,content,query,tweetDate,twitterProfile
220,"Lei si che mette gli attaccanti a sedere! 😂

#intermilan #padelli #sedia #iltifososocial #derby #derbymilano… https://t.co/FbpnJNe4Sw","['intermilan', 'padelli', 'sedia', 'iltifososocial', 'derby', 'derbymilano']",2020-02-09 20:49:11+00:00,1024907167370027008
221,"@notiziariointer #Padelli è semplicemente un portiere di serie B, ma di che parliamo❓ Cmq stiamo facendo tutti pena… https://t.co/7JdCPK3S3j",['Padelli'],2020-02-09 20:49:15+00:00,960118480602304512
222,"RT @ViggianiM: È esattamente ciò che si merita una squadra senza identità, scialba, che mette in campo uomini trasformati in peggio, sebben…",[],2020-02-09 20:50:00+00:00,501874833
224,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:50:35+00:00,1006919260415971328
228,"RT @MassiDL273: Primo tempo indecente dell'@Inter di #conte.
Letteramente distrutta da una squadra che di solito concede 10 occasioni a par…",['conte'],2020-02-09 20:51:22+00:00,1013705734951972864
229,Lui e #Padelli molto bene.,['Padelli'],2020-02-09 20:51:22+00:00,986529656
231,"Inutile prendersela solo con #Padelli,  fanno cagare tutti indistintamente. La più brutta #Inter dell’anno. Essere… https://t.co/5YjuR6Gv5j","['Padelli', 'Inter']",2020-02-09 20:51:48+00:00,822446164092080128
232,#InterMilan ah dimenticavo non è Godin che non deve giocare è #skriniar che fa cagare non sa giocare nella difesa a… https://t.co/yeucKvEQE0,"['InterMilan', 'skriniar']",2020-02-09 20:52:03+00:00,1535118270
233,Ora conte farà entrare #eriksen per migliorare la costruzione visto che #brozovic è stato schermato benissimo e non… https://t.co/wK6ehPov6m,"['eriksen', 'brozovic']",2020-02-09 20:52:09+00:00,237631193
234,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 21:25:11+00:00,182379085
235,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:26:03+00:00,253209821
236,"⏱️79' - Sostituzione #Milan: esce #Castillejo, entra #Leao. Per l'#Inter fuori #Candreva, dentro #Moses

🏟️… https://t.co/NpGZi43iYu","['Milan', 'Castillejo', 'Leao', 'Inter', 'Candreva', 'Moses']",2020-02-09 21:27:06+00:00,40206238
238,"RT @SerieA: L'@Inter accorcia le distanze con il tiro al volo di Brozovic! 
#InterMilan 1-2 #SerieATIM #WeAreCalcio","['InterMilan', 'SerieATIM', 'WeAreCalcio']",2020-02-09 21:27:18+00:00,1710513018
239,"RT @FcInterNewsit: 79' Ammonito Conti per fallo su #Eriksen. Intanto esce Castillejo ed entra Leao. Esce anche #Candreva, dentro #Moses. #I…","['Eriksen', 'Candreva', 'Moses']",2020-02-09 21:27:28+00:00,1162476841057292290
240,"#Candreva.............. ho finito il calendario 

#InterMilan","['Candreva', 'InterMilan']",2020-02-09 21:27:51+00:00,544660124
241,"🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣… https://t.co/9E5m9v944e","['Moses', 'Candreva', 'InterMilan']",2020-02-09 21:28:04+00:00,124450567
242,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:28:28+00:00,2787873996
243,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:28:47+00:00,985989775
244,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:28:49+00:00,180801903
246,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:29:01+00:00,2479620311
247,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:29:07+00:00,489135467
248,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:29:08+00:00,1020856486078091264
249,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:29:19+00:00,3392536847
250,#AnyGivenSunday #SerieA #InterMilan 3-2 80' #Eriksen e #Moses per #Sanchez e #Candreva le mosse di #Conte; #Pioli s… https://t.co/N9hIDRiLBs,"['AnyGivenSunday', 'SerieA', 'InterMilan', 'Eriksen', 'Moses', 'Sanchez', 'Candreva', 'Conte', 'Pioli']",2020-02-09 21:29:19+00:00,428493932
251,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:29:53+00:00,722792202
252,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:30:11+00:00,543408749
253,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 21:30:13+00:00,989589174624845826
254,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:30:38+00:00,836508064861782016
255,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:30:52+00:00,989589174624845826
256,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:31:01+00:00,739504776380047360
257,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:31:36+00:00,1030173751546183681
258,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:32:25+00:00,989589174624845826
259,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:33:10+00:00,779665875418873856
260,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:33:36+00:00,293216724
261,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:33:40+00:00,1219662271384821760
262,"RT @Inter: 🔄 | CAMBIO

80' - Seconda sostituzione per Antonio Conte: dentro #Moses al posto di #Candreva!

#InterMilan 3⃣-2⃣

#DerbyMilano…","['Moses', 'Candreva', 'InterMilan', 'DerbyMilano']",2020-02-09 21:33:46+00:00,4528167203
263,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:35:33+00:00,1020856486078091264
264,"RT @SerieA: L'@Inter accorcia le distanze con il tiro al volo di Brozovic! 
#InterMilan 1-2 #SerieATIM #WeAreCalcio","['InterMilan', 'SerieATIM', 'WeAreCalcio']",2020-02-09 21:36:30+00:00,1020856486078091264
265,Non sottovaluterei la prova di #Lukaku stasera: sono quasi sicuro che #Conte gli ha detto di trombarsi mogli e fida… https://t.co/j9faOnEjtN,"['Lukaku', 'Conte']",2020-02-09 21:37:21+00:00,995413678089494528
266,Non sottovaluterei la prova di #Lukaku stasera: sono quasi sicuro che nell'intervallo #Conte gli ha detto di tromba… https://t.co/7wzNSevtt7,"['Lukaku', 'Conte']",2020-02-09 21:38:10+00:00,995413678089494528
267,@SerieA @SassuoloUS @spalferrara @Lecce_official @sscnapoli @GenoaCFC @CagliariCalcio @BresciaOfficial… https://t.co/lGFe2ypoGT,[],2020-02-09 21:39:57+00:00,1122399836
268,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:40:12+00:00,1210546333305708545
269,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:40:17+00:00,1137825940871008258
271,IL PIÙ FORTE DEL MONDO #LUKAKU #InterMilan,"['LUKAKU', 'InterMilan']",2020-02-09 21:40:58+00:00,2173232146
272,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:41:00+00:00,780024294642487296
273,"RT @calciomercatoit: ⏱️90'+3 - GOOOOL DELL'#INTER!!!! LA CHIUDE #LUKAKU!!!

🏟️#InterMilan 4-2 #derby #DerbyMilano #DerbyDellaMadonnina 

🇮🇹…","['INTER', 'LUKAKU', 'InterMilan', 'derby', 'DerbyMilano', 'DerbyDellaMadonnina']",2020-02-09 21:41:03+00:00,5757312
275,#Lukaku!!! Il #DerbyMilano va all’#Inter che batte il #Milan di rimonta e aggancia la #Juventus in testa alla class… https://t.co/FQRySK4TL3,"['Lukaku', 'DerbyMilano', 'Inter', 'Milan', 'Juventus']",2020-02-09 21:41:06+00:00,1063374767351308288
276,RT @MS_silvermar: Non sottovaluterei la prova di #Lukaku stasera: sono quasi sicuro che nell'intervallo #Conte gli ha detto di trombarsi mo…,"['Lukaku', 'Conte']",2020-02-09 21:41:12+00:00,1686177894
277,RT @AlessiaNovelli2: #Lukaku!!! Il #DerbyMilano va all’#Inter che batte il #Milan di rimonta e aggancia la #Juventus in testa alla classifi…,"['Lukaku', 'DerbyMilano', 'Inter', 'Milan', 'Juventus']",2020-02-09 21:41:14+00:00,1342725793
280,"RT @calciomercatoit: ⏱️90'+3 - GOOOOL DELL'#INTER!!!! LA CHIUDE #LUKAKU!!!

🏟️#InterMilan 4-2 #derby #DerbyMilano #DerbyDellaMadonnina 

🇮🇹…","['INTER', 'LUKAKU', 'InterMilan', 'derby', 'DerbyMilano', 'DerbyDellaMadonnina']",2020-02-09 21:41:17+00:00,1119976392236642305
282,"Goooooooooooooooolll 
Gooooooooooooooooolll 
Goooooooooooooooooolll 

Allora è proprio vera sta storia che #Lukaku… https://t.co/RZx1cLcsbZ",['Lukaku'],2020-02-09 21:41:23+00:00,2332651824
284,#InterMilan:il #DerbyDellaMadonnina dai 2 volti con il #milan che blocca #Brozovic e le idee dell #Inter e con… https://t.co/qkFqGopzBK,"['InterMilan', 'DerbyDellaMadonnina', 'milan', 'Brozovic', 'Inter']",2020-02-09 21:41:30+00:00,703192063513403392
286,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:41:42+00:00,4886266202
287,"RT @Sport_Mediaset: #SerieA 23^ giornata 🇮🇹
#Inter 🆚️ #Milan: 4-2
#Lukaku (90') ⚽️ 
Il LIVE ➡️ https://t.co/4iNa9P4cPT
#SportMediaset
#Derb…","['SerieA', 'Inter', 'Milan', 'Lukaku', 'SportMediaset']",2020-02-09 21:41:44+00:00,83326299
288,"GOOOOOOLLL

LA CHIUDE #LUKAKU

MILANO È NEROAZZURRA

⚫🔵

#DerbyMilano 
#DerbyDellaMadonnina #InterMilan 
#SerieA","['LUKAKU', 'DerbyMilano', 'DerbyDellaMadonnina', 'InterMilan', 'SerieA']",2020-02-09 21:41:45+00:00,1221435484972425219
289,"#InterMilan GOL! Zuccata di #Lukaku, i nerazzurri calano il poker e vincono il #DerbyDellaMadonnina! 4-2 ⚽… https://t.co/iTqVPjHtxG","['InterMilan', 'Lukaku', 'DerbyDellaMadonnina']",2020-02-09 21:41:51+00:00,81810036
291,"RT @PresMoratti: Goooooooooooooooolll 
Gooooooooooooooooolll 
Goooooooooooooooooolll 

Allora è proprio vera sta storia che #Lukaku è decis…",['Lukaku'],2020-02-09 21:41:59+00:00,263580280
295,"Grazie mille ragazzi della splendida partita 💪🏻💪🏻💪🏻#lukaku 
#soloperintenditori
#food #foodpic #instafood… https://t.co/ackzTaVVwe","['lukaku', 'soloperintenditori', 'food', 'foodpic', 'instafood']",2020-02-09 21:42:01+00:00,1307717474
296,"#Lukaku vale 10 Milik, si parla tanto del polacco che è importante perché lega il gioco, ma a conti fatti il belga… https://t.co/J4v4BTnPsE",['Lukaku'],2020-02-09 21:42:02+00:00,471000942
299,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:42:18+00:00,83326299
300,#InterMilan la sigilla LUI #Lukaku #pazzainteramala #DerbyDellaMadoninna #daicazzo @Inter Non Si molla,"['InterMilan', 'Lukaku', 'pazzainteramala', 'DerbyDellaMadoninna', 'daicazzo']",2020-02-09 21:42:21+00:00,730494181
301,"RT @Sport_Mediaset: #SerieA 23^ giornata 🇮🇹
#Inter 🆚️ #Milan: 4-2
#Lukaku (90') ⚽️ 
Il LIVE ➡️ https://t.co/4iNa9P4cPT
#SportMediaset
#Derb…","['SerieA', 'Inter', 'Milan', 'Lukaku', 'SportMediaset']",2020-02-09 21:42:27+00:00,893825988513198081
302,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:42:29+00:00,444094538
304,"#Lukaku mentre mostra gli attributi suoi e della squadra, ai critici tifosi interisti del primo tempo! #InterMilan https://t.co/ArzEEwEgmK","['Lukaku', 'InterMilan']",2020-02-09 21:42:35+00:00,2851888923
305,"Oh, mentre vi arrovellate il cervello su mentalità pregresse da sradicare, quello che di mentalità ne ha una sola (… https://t.co/KEq0WaT4QK",[],2020-02-09 21:42:41+00:00,501706273
306,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:42:48+00:00,129973470
307,6 - Gli stranieri dell'Inter in gol nei primi due derby contro il Milan in Serie A nell'era dei tre punti a vittori… https://t.co/4ZbgrEkrnF,[],2020-02-09 21:42:49+00:00,57601680
309,Romeluuuuuuuuuuuuuuuuuuuuuuu Romeluuuuuuuuuuu #Lukaku: 4-2 allo scadere!! #InterMilan 4-2!!! Daiiiiiiiiiiiiiiiiii!!… https://t.co/Y6c7YarogF,"['Lukaku', 'InterMilan']",2020-02-09 21:42:51+00:00,474139778
310,"RT @PresMoratti: Goooooooooooooooolll 
Gooooooooooooooooolll 
Goooooooooooooooooolll 

Allora è proprio vera sta storia che #Lukaku è decis…",['Lukaku'],2020-02-09 21:42:52+00:00,181613237
312,Rimontona al #Milan e super aggancio alla #Juve. Un #Inter senza mezze misure ritrova la vetta. Dalle stalle alle s… https://t.co/9Qn5SPEVbX,"['Milan', 'Juve', 'Inter']",2020-02-09 21:42:54+00:00,435938033
313,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:42:56+00:00,827364694688202752
314,"Grande #Adani! Dopo la garra charrua, “l’anima profonda dell’Africa”
#InterMilan #DerbyDellaMadoninna #lukaku","['Adani', 'InterMilan', 'DerbyDellaMadoninna', 'lukaku']",2020-02-09 21:42:57+00:00,2848098653
315,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:43:05+00:00,1278423985
316,"#InterMilan
#Lukaku è il MIO CENTRAVANTI","['InterMilan', 'Lukaku']",2020-02-09 21:43:06+00:00,1197954607068143617
317,"IL #DERBY DI #MILANO È NERAZZURRO!

Una pazza @Inter rimonta lo 0-2 del primo tempo e batte 4-2 un buon @acmilan. R… https://t.co/bE8z9zzNNn","['DERBY', 'MILANO']",2020-02-09 21:43:10+00:00,217478670
318,"Ho sentito #adani commentare il gol di #Lukaku dicendo “l’anima profonda dell’Africa”

E io ritmo nel sangue, no?","['adani', 'Lukaku']",2020-02-09 21:43:13+00:00,1307085218
319,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:43:15+00:00,1211343476178051073
320,"RT @OptaPaolo: 6 - Gli stranieri dell'Inter in gol nei primi due derby contro il Milan in Serie A nell'era dei tre punti a vittoria:

Djork…",[],2020-02-09 21:43:16+00:00,1198698786048135168
321,"🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (… https://t.co/5rGNL5l2Fd","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:43:18+00:00,5894372
322,Volevi vince ma ... volevi vince ma... ti sei attaccato al CaZzo.   Ti sei attaccato al Cazzo. @acmilan #intermilan… https://t.co/IAjEQQ7eml,['intermilan'],2020-02-09 21:43:24+00:00,1006206268489510913
323,beautiful header! #Lukaku #INTMIL 4-2 #DerbyDellaMadoninna #MilanoDerby Milano Siamo Noi!,"['Lukaku', 'INTMIL', 'DerbyDellaMadoninna', 'MilanoDerby']",2020-02-09 21:43:25+00:00,40872038
324,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:43:26+00:00,283571001
325,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:43:30+00:00,925847379034673158
326,"RT @PresMoratti: Goooooooooooooooolll 
Gooooooooooooooooolll 
Goooooooooooooooooolll 

Allora è proprio vera sta storia che #Lukaku è decis…",['Lukaku'],2020-02-09 21:43:31+00:00,83326299
327,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:43:33+00:00,293043500
328,"Un tempo a testa, ma nella ripresa l’#Inter è un uragano e va a prendersi con i denti un derby e 3 punti che signif… https://t.co/nwuirBrhPM",['Inter'],2020-02-09 21:43:37+00:00,1099310469901373440
329,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:43:38+00:00,79415223
330,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:43:46+00:00,206671047
332,DON ANTONIO CONTE,[],2020-02-09 21:43:50+00:00,184929803
333,"RT @il_Malpensante: Questa cosa che #Lukaku segna sempre e solo alle piccole comincia a dare sincero fastidio.
#InterMilan","['Lukaku', 'InterMilan']",2020-02-09 21:43:53+00:00,707345826
334,"Juve, ora, ti servono i tuoi top player.
#intermilan #lukaku","['intermilan', 'lukaku']",2020-02-09 21:43:54+00:00,1401755574
336,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:43:57+00:00,151467742
337,"Domanda senza polemica, ma per spirito di conoscenza: da regolamento, togliersi la maglietta e sventolare la bandie… https://t.co/LQW5O5xJfc",[],2020-02-09 21:43:59+00:00,1018953698259734528
338,"RT @RanocchiateBlog: No more pazza #inter..

#intermilan #derby #ACMilan #DerbyDellaMadoninna #lukaku #ibrahimovic","['inter', 'intermilan', 'derby', 'ACMilan', 'DerbyDellaMadoninna', 'lukaku', 'ibrahimovic']",2020-02-09 21:44:01+00:00,985052221
339,"IL #DERBY DI #MILANO È NERAZZURRO!

Una pazza @Inter rimonta lo 0-2 del primo tempo e batte 4-2 un buon #Milan. Rea… https://t.co/66wLnhxUcH","['DERBY', 'MILANO', 'Milan']",2020-02-09 21:44:01+00:00,217478670
340,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:44:03+00:00,991031957650923520
341,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:44:06+00:00,379247239
342,Ciao ciao @Ibra_official 🤫,[],2020-02-09 21:44:08+00:00,347141146
343,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:44:09+00:00,323280837
344,SALUTATE LA CAPOLISTA!!!!!!! #DerbyMilano #InterMilan #SerieA #Lukaku #PazzaInter #Amala #milanosiamonoi,"['DerbyMilano', 'InterMilan', 'SerieA', 'Lukaku', 'PazzaInter', 'Amala', 'milanosiamonoi']",2020-02-09 21:44:10+00:00,764327973474500608
346,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:44:13+00:00,737725521820286977
347,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:44:16+00:00,1030789004
349,"Adesso mi aspetto gli stessi tweet su #conte.  Il 352 ,532.  Siete dei fenomeni. #inter #lukaku #intmil.","['conte', 'inter', 'lukaku', 'intmil']",2020-02-09 21:44:17+00:00,1006206268489510913
350,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:44:19+00:00,951804500347707395
351,"RT @PresMoratti: Goooooooooooooooolll 
Gooooooooooooooooolll 
Goooooooooooooooooolll 

Allora è proprio vera sta storia che #Lukaku è decis…",['Lukaku'],2020-02-09 21:44:19+00:00,1967099384
352,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:44:19+00:00,986268867839385603
353,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:44:20+00:00,186375895
354,"RT @SkySport: 🇮🇹 Serie 🅰 - 23^ Giornata
🏟 #Inter 🆚 #Milan 4-2
⚽ #Rebic (40’)
⚽ #Ibrahimovic (45+1’)
⚽ #Brozovic (51’)
⚽ #Vecino (53’)
⚽ #de…","['Inter', 'Milan', 'Rebic', 'Ibrahimovic', 'Brozovic', 'Vecino']",2020-02-09 21:44:20+00:00,880042038
355,"RT @RanocchiateBlog: No more pazza #inter..

#intermilan #derby #ACMilan #DerbyDellaMadoninna #lukaku #ibrahimovic","['inter', 'intermilan', 'derby', 'ACMilan', 'DerbyDellaMadoninna', 'lukaku', 'ibrahimovic']",2020-02-09 21:44:20+00:00,894280042834006016
356,"RT @Inter: 👊 | BROZOOOOOOO!

51' - Spettacolare sinistro al volo da fuori di #Brozovic che trafigge Donnarumma: l'Inter riapre il #DerbyMil…",['Brozovic'],2020-02-09 21:44:22+00:00,250080903
